epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.115269792425287,1230.6155771797032,6.288800702413304,538.507111379335
2,6.236920230514877,511.2814546820445,5.824535934484779,338.5040085855693
3,5.869805578466181,354.18011333249245,5.597555888980065,269.7662623262623
4,5.633641179624971,279.6786259796687,5.462974157850031,235.79768203767918
5,5.4626448223521775,235.72003827679774,5.372973166479746,215.50264138588355
6,5.330432116330325,206.52719865243293,5.312575439035232,202.87204072462995
7,5.221644791689786,185.23861257190288,5.2617485010135105,192.81833978400184
8,5.131079591833033,169.1996860769172,5.224416977700557,185.75284090129878
9,5.056626023588838,157.0597056136256,5.199125251381814,181.11374356525084
10,4.994846528345769,147.65028351128154,5.176889501906769,177.13098761626736
11,4.946288442754603,140.6519561483082,5.167039866220519,175.39487598878546
12,4.909994904692476,135.63872328569713,5.157220622088087,173.68105884648273
13,4.8848071722360284,132.2649585189597,5.148314128482959,172.14103788022598
14,4.869008128578727,130.19171938764566,5.146411749318274,171.81387165215224
15,4.861111901023171,129.1677440371358,5.146215882568223,171.78022232299801
