epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.143680743999653,1266.079939403855,6.351402262448194,573.2960571622186
2,6.324724138318956,558.2038053833521,5.900632002652673,365.26824543168004
3,5.9588426109794135,387.16176804703827,5.669759914497528,289.96490966308954
4,5.720063318620314,304.9242297271897,5.526884789882182,251.35965196086846
5,5.535082964749484,253.4288124228536,5.432284900364994,228.67113972933333
6,5.38901335423762,218.98721612136188,5.356982424957814,212.08400049790205
7,5.2726152460058255,194.92507344973464,5.299265845526268,200.1897857853323
8,5.176326247719261,177.03124593835093,5.253518400417763,191.23793780515032
9,5.096614024022243,163.46747224355803,5.221575128000962,185.2257086163123
10,5.030782574778432,153.05274105622723,5.198437117702481,180.98915596989005
11,4.979695134825044,145.43003834050495,5.182723536030399,178.16739612407892
12,4.942526648213694,140.1238463305937,5.1762335338267125,177.01483344328224
13,4.915134953928518,136.33770787035309,5.167068899337919,175.3999683227342
14,4.899458896149169,134.21713462405432,5.164789553781856,175.00062647633115
15,4.890827462866113,133.06363372559426,5.164698340014333,174.98466473784757
