epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.161478721893036,1288.8153239621145,6.365714484793952,581.5601958291547
2,6.321636746813367,556.4830693559572,5.877616820810656,356.95753346005336
3,5.9372983660016745,378.9098697070729,5.660035951163946,287.1589660695499
4,5.700740034406359,299.0886549844102,5.517720294548202,249.0665910255495
5,5.520122838663411,249.6657039074936,5.420210026081934,225.92656799134377
6,5.379127030367856,216.83290423867643,5.344819985046889,209.52016444129853
7,5.264711998797559,193.39060403978527,5.294168276188795,199.1719010448207
8,5.169960989461436,175.90797508536747,5.254710165478804,191.46598435973888
9,5.0932713602925395,162.92196768019073,5.227163868298684,186.26378506613372
10,5.030025050594852,152.93684380654088,5.205226192285971,182.22208533765937
11,4.979354025243403,145.38043922081695,5.190699631994407,179.59415880727457
12,4.943029002590732,140.19425584190765,5.178019584991446,177.3312734976729
13,4.917397938765489,136.64658739899906,5.17455979386906,176.71880445033614
14,4.9019232048735875,134.54829495292896,5.170829758962376,176.06086497251295
15,4.894038620528641,133.49160881261946,5.170457001897041,175.99524927128326
