epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.1057185631293756,1218.9176393994728,6.280390226780316,533.9970031043542
2,6.2194510196948745,502.4273335848697,5.787943143539177,326.34109679019946
3,5.847731835596806,346.44768832819983,5.577907489895357,264.51752068917375
4,5.611734734667645,273.61848200851955,5.44410235108961,231.38947994591172
5,5.43452841180426,229.1847419679669,5.353689722085705,211.38681933543904
6,5.296327634767576,199.60244928471383,5.284932446244305,197.34085188216693
7,5.182608132833963,178.1468362234274,5.238363665329842,188.36162742885793
8,5.088245829144915,162.10525219045851,5.211610686311605,183.389202915961
9,5.0100448338778225,149.91145711033448,5.170312756729925,175.96986463798993
10,4.946827437851455,140.72778729750783,5.159107251354264,174.00903990713314
11,4.8968045909207065,133.86135376625091,5.140740675470923,170.84226014233
12,4.858578738156375,128.84095518379536,5.1341508881341404,169.72014728308267
13,4.83261112304596,125.53832909337613,5.130243540452434,169.05828556305946
14,4.817225898300613,123.62167556542518,5.127510772711929,168.59691922465512
15,4.808696275228982,122.5717135253675,5.126031770851754,168.34774837499782
