epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.184510505401886,1318.8435134744864,6.435492977986112,623.5899232058496
2,6.408395196055318,606.9189132489757,5.979740078168799,395.33759792739374
3,6.027322157041414,414.6032990017993,5.709295247565198,301.6583988608703
4,5.775450262037309,322.28951678798364,5.559019700740848,259.568256991345
5,5.591024034864062,268.0099307506466,5.467320656284034,236.82480687460466
6,5.453430770755886,233.55807718797354,5.394807239236749,220.25968557906359
7,5.341563130949403,208.83889783039706,5.345493963185059,209.6614240492344
8,5.250250770614579,190.614062871356,5.301760416479033,200.6897968071858
9,5.176752346736211,177.10669485142702,5.280097433921999,196.3890093710525
10,5.11502276838838,166.50457198092295,5.249342509637654,190.44101415499122
11,5.066660731941551,158.64368806275817,5.234533254988213,187.6415051655424
