epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.170327820620694,1300.2707885209409,6.386318787669251,593.6671374728372
2,6.345034723158006,569.6571696679264,5.915178931783466,370.62061257888513
3,5.9697037181415995,391.38969190424655,5.6840398840403275,294.13530543604224
4,5.736145099083503,309.86759678057143,5.5417963126147445,255.13589189753716
5,5.55473192159708,258.4576683136366,5.442489317169235,231.01654172780076
6,5.410434349909886,223.7287431387076,5.365572356920834,213.91363459860182
7,5.2934890374556165,199.0366617101669,5.308189060259137,201.9841159218497
8,5.199256701664729,181.13755258289913,5.2610526665782045,192.68421681252434
9,5.119251937180251,167.21023906125652,5.232337248607226,187.2298953371794
10,5.055051396776746,156.81258979872035,5.210534239914274,183.19190048097218
11,5.004059669616577,149.01689214445625,5.184441861332766,178.47380885187337
12,4.964673342404666,143.261745091971,5.173272225786133,176.49141338022963
13,4.939579426349103,139.71147823556024,5.16881456848962,175.70642604571722
14,4.922872371845074,137.3967013482048,5.1655678856126634,175.13688805581234
15,4.914554865567477,136.25864288740186,5.164605159525456,174.96836034087897
