epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.166104358631176,1294.7907248358226,6.41187437363493,609.0341694668911
2,6.360391982190021,578.4730630964693,5.91981592666457,372.34316911868035
3,5.97054083840354,391.7174693210714,5.67317191086569,290.9559586480638
4,5.724004004742358,306.12821110585327,5.529959209662503,252.1336261980465
5,5.537942430475256,254.15452050010475,5.423659195481785,226.70717244087416
6,5.39590762068818,220.50218865004416,5.356168203887665,211.91138751815396
7,5.282153743130344,196.79326139056985,5.299493643381894,200.23539378375744
8,5.188765173787242,179.24707722845048,5.258045323271125,192.10561967889672
9,5.110334766494645,165.72582504195614,5.22439969524371,185.7496306635822
10,5.0467943968949145,155.523119168826,5.206993794376998,182.54446631343922
11,4.997290366894001,148.0115582345266,5.192038034829006,179.8346890657838
12,4.960103373665672,142.6085371022861,5.1828824025861735,178.19570321311784
13,4.933523518222195,138.86795508638576,5.175269227939892,176.84421927268383
14,4.917565745430869,136.66951953119457,5.173615574943773,176.55202196270199
15,4.9105008227246385,135.70736272316742,5.171750191691678,176.2229917569361
