epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.101697602591195,1214.0262602837233,6.321340555061448,556.3182680683269
2,6.300324154662324,544.7484642634442,5.8924480713402145,362.2911141359863
3,5.957470284594403,386.63082013771947,5.677761795206078,292.29448233095746
4,5.729201273484663,307.72338336735976,5.539715627038311,254.60558621824345
5,5.552048811783919,257.76512750448944,5.435801515462191,229.47670371065533
6,5.4130711660280335,224.31945314928979,5.37581694265284,216.11635488100774
7,5.300159522941658,200.36877084121915,5.320956729979117,204.57951574953643
8,5.207494986283553,182.63597905334868,5.273424321967876,195.0828464576312
9,5.130125524042608,169.03833508841083,5.240652998205218,188.79334387776592
10,5.067471752395401,158.77240352703325,5.217798343642462,184.52747043471757
11,5.018639018604686,151.20537599028984,5.202090041432613,181.6515045705663
12,4.981336464057793,145.66893291244418,5.1950040809839155,180.36887887800134
13,4.955858126744166,142.00441188682902,5.1848425141568315,178.54532921387246
14,4.939873100398899,139.75251389643617,5.183576914693952,178.31950527259178
15,4.931602431820346,138.60143383336228,5.183308473214244,178.27164334508635
