epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.143597871035367,1265.9750199538069,6.347280266969299,570.9377971142239
2,6.282236797111732,534.9839771053556,5.846277912303168,345.9443459633743
3,5.90775646386923,367.87987706730223,5.636430999541204,280.4599683760893
4,5.674801415854043,291.4304593296911,5.498689740691061,244.37153233148416
5,5.50499898689491,245.91820653770904,5.41632420557839,225.05036139445806
6,5.371617154284315,215.2106152162876,5.3579040746851545,212.27955776294135
7,5.261639832735776,192.79738768553673,5.293827976733758,199.1041344865518
8,5.1717152781300735,176.21683929206011,5.262440626651932,192.9518404948272
9,5.095596695041562,163.30125660897255,5.225283488154019,185.91386743521204
10,5.0345288270956035,153.62719058666275,5.211429795616581,183.35603251578448
11,4.987957185560411,146.63656602893542,5.193667130640116,180.12789577049404
12,4.951985037648356,141.45547986510934,5.187493247494873,179.01923308928616
13,4.926752221929681,137.93081542281226,5.179666429963236,177.62355121576158
14,4.911159471079305,135.79677559692985,5.1759823148602395,176.97036954509534
15,4.90318696958559,134.71843982905094,5.175391737267986,176.86588566630476
