epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.125225780250785,1242.92876414524,6.311669134301577,550.9638143451699
2,6.263482544448349,525.044249839484,5.831022470663208,340.7068638100739
3,5.889384984731913,361.18308294007016,5.60611999552252,272.08649049781417
4,5.650091531393412,284.31748860885546,5.477387455829208,239.22091506798154
5,5.474674161021169,238.5727179737256,5.382215324328781,217.5035830810226
6,5.336863888846292,207.85981556299714,5.319937951477014,204.371200668401
7,5.224598034754857,185.786475808327,5.26687065022893,193.80851784684643
8,5.131662112968666,169.29827718311313,5.22406298641101,185.6870976505667
9,5.054695827739461,156.7568420088127,5.19946606535285,181.17548017915735
10,4.991895580387021,147.21521745291008,5.175520023019398,176.88857649477046
11,4.9434897463757554,140.25886435682568,5.158879447361553,173.96940446780152
12,4.9057394398318666,135.0627438643108,5.151453999122864,172.68238791076763
13,4.880489326976277,131.69509008202718,5.1497285683616765,172.38469330632094
14,4.864255448797723,129.5744278916101,5.145142900911644,171.59600414451958
15,4.855900381471251,128.49633486424332,5.143482314865948,171.3112906755727
