epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.171766750343315,1302.1431335694097,6.417134661190669,612.2463053018237
2,6.355333437810054,575.5542202064843,5.925616856785957,374.50938277637835
3,5.98247501257059,396.42030020927325,5.6975442884354415,298.1343692598363
4,5.746293056975831,313.0281294582952,5.550827405724616,257.45048380885277
5,5.567344396383493,261.7381028515325,5.458536186178299,234.7535372607601
6,5.427602061501274,227.60281298247781,5.391348871775139,219.49926231879047
7,5.314036144481434,203.16859355483697,5.33310213206022,207.0793663416611
8,5.22027461226289,184.98497623921378,5.29146722546954,198.63465353127143
9,5.14282814391724,171.19926045348052,5.264578898200658,193.36486534790825
10,5.079582784082983,160.70699242438397,5.243620168873736,189.35435785063206
11,5.030132658593542,152.95330191972533,5.226475885049271,186.1356827732047
12,4.993570645491441,147.46201917327258,5.217746185564203,184.5178460874696
13,4.968782430166726,143.85163129258456,5.2064255978739284,182.440774647436
14,4.95258654414357,141.54059185017158,5.205548649382284,182.28085361679663
15,4.943817283961918,140.30481193106303,5.2025036240937075,181.7266480211614
