epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.173617650221635,1304.5555019743845,6.388976103101295,595.2467962149775
2,6.352156217519815,573.7284596175855,5.943873337663173,381.40939952692304
3,5.998915571790118,402.9915410556818,5.709606507623028,301.75230768581974
4,5.777150156495574,322.83784086602066,5.574032294539697,263.4944472066153
5,5.598879668857906,270.12360994866157,5.4722502577700896,237.99514106507027
6,5.457537846369939,234.5192904077943,5.406123326731741,222.76631934760172
7,5.340592552970101,208.63630172850284,5.3360272183171364,207.6859781135961
8,5.246486528531893,189.89789415619882,5.29887692880502,200.11194376822965
9,5.168684124351143,175.68350766716344,5.2722556831522,194.85499823305932
10,5.105224151592274,164.8810247340447,5.238965755235432,188.47507221188548
11,5.054300181039206,156.6948339489806,5.219956739260671,184.92618385420224
12,5.016253471850873,150.84509839681553,5.207572582773518,182.65015151412405
13,4.991414906618955,147.1444719637329,5.207857154365501,182.70213595481295
14,4.974695672998418,144.70478087451193,5.201691899389537,181.57919586493188
15,4.966454992284785,143.51721487421554,5.200166412257606,181.30241030829185
