epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.139849564650437,1261.238639950488,6.333221713713778,562.9673951223667
2,6.276287761006084,531.8107861818354,5.846155380139412,345.9019592510451
3,5.901919246791722,365.73873759396486,5.617256010695511,275.13338342002396
4,5.658101078037258,286.6038870798967,5.486350165266935,241.37461971839375
5,5.47855516580435,239.50041887470078,5.384001530347845,217.89243647303718
6,5.340915523685299,208.703696026695,5.318239065887899,204.0242921431401
7,5.228753650105083,186.56013934972978,5.270660964574189,194.5445069862401
8,5.1338534983959825,169.66968175725873,5.232022714200972,187.1710143537496
9,5.056833175750641,157.09224424128274,5.205647664810861,182.29890312721417
10,4.994105430511566,147.54090074262473,5.18531450116324,178.62962017987186
11,4.944159804047881,140.3528773785273,5.170683101493061,176.03504622491312
12,4.906798699042657,135.20588611877528,5.163376456497316,174.7535082084627
13,4.881328935270662,131.80570880368958,5.157009367955655,173.64437188034918
14,4.8652475873430765,129.70304746968355,5.153410235481753,173.0205261078223
15,4.857947361457359,128.75963368176568,5.152514698618866,172.86564920799384
