epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.120039315371366,1236.499045929203,6.297586783146794,543.2593244285933
2,6.240876867578223,513.308417168554,5.81792545589777,336.273714861339
3,5.8695616703052504,354.0937364468532,5.598925753219225,270.1360587095476
4,5.625220063444856,277.3333087315818,5.455177561175641,233.96641073239547
5,5.446438248698171,231.93061384940478,5.370042368310257,214.87197127382703
6,5.30881511200439,202.11060802130433,5.29369336593226,199.0773347232362
7,5.19681687883802,180.69614774110147,5.239737429471831,188.62056970042653
8,5.10354835622675,164.60494926453717,5.210787839783912,183.2383638143514
9,5.025977410517491,152.31906163163652,5.176603607844536,177.080354156918
10,4.9627498441880995,142.98644623409575,5.155736062598778,173.4234102770928
11,4.913808997932609,136.15704986788353,5.144819149889656,171.54045875473233
12,4.876991762624278,131.23528260148296,5.1330750463109505,169.53765343525663
13,4.851172203307861,127.89021534937339,5.129154008507408,168.87419146677775
14,4.835628618608107,125.91771255037764,5.123668819942434,167.95042052786653
15,4.827157916127147,124.85560581610837,5.124167416631658,168.0341809310901
