epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.159036068054108,1285.6710360302438,6.382445488958008,591.3721347990257
2,6.341948140513051,567.9015865045025,5.920745886146434,372.689594235004
3,5.979516646721503,395.2492769429285,5.692545975300053,296.6479182942298
4,5.7503979379956895,314.31571356738857,5.548329864994062,256.8082930220794
5,5.572062792477908,262.97600505360026,5.455771433811137,234.1053982477107
6,5.429701026264842,228.08104498750382,5.382969050163354,217.66758294840724
7,5.313650423711116,203.09024232024734,5.325167214645664,205.44271062283946
8,5.21917164837802,184.78105696964607,5.287324080457234,197.8133838517125
9,5.141008606681099,170.88804024852496,5.257800067694949,192.05851048158854
10,5.077523122419725,160.3763310352579,5.235347711836567,187.7943933264135
11,5.027821198329106,152.6001647285461,5.218484256981876,184.65408370607884
12,4.990928101134705,147.0728586600927,5.205045640985968,182.1891878731917
13,4.96545377906624,143.3735954504249,5.199717295451708,181.22100263101896
14,4.9489580925170715,141.02794927129654,5.199496755768388,181.18104061525491
15,4.940583931697118,139.85188967284014,5.195959565026501,180.54130082363946
