epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.164323706250567,1292.4872041427082,6.430884157601533,620.7225220003154
2,6.390076177103536,595.9019720452873,5.955846229023435,386.0034198047702
3,6.019382870280659,411.32467670194524,5.71529597288404,303.4740100965644
4,5.779299791280802,323.53257075898154,5.565494873894078,261.25445973624886
5,5.596454578917939,269.4693295646712,5.467470613649169,236.86032316154007
6,5.453095913886071,233.47988175419619,5.397440170035752,220.8403782153044
7,5.3385126950381165,208.20281880916073,5.338596461026906,208.2202598546201
8,5.245201418092558,189.65401113188577,5.301276661257157,200.59273554884118
9,5.16658159069248,175.31451522446852,5.266709751727444,193.77733685530436
10,5.102640699792456,164.4556123067983,5.239533375138046,188.58208478237873
