epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.148376488185429,1272.03910733214,6.3388298835914245,566.133481586965
2,6.2877140759707215,537.922273120496,5.874365510857772,355.7988385376398
3,5.929836930094899,376.0931793449063,5.653850034195947,285.38810738811566
4,5.700126959012819,298.9053472860135,5.519512216618803,249.51329906052
5,5.52031871488878,249.71461227301558,5.4229840166159855,226.5541562117918
6,5.380895414552488,217.2166873552234,5.355508270252254,211.77158620067362
7,5.266542180792078,193.74486812619827,5.302589505991155,200.85625560799627
8,5.173527773324546,176.53652108980657,5.25269853965282,191.0812135779765
9,5.095230751342468,163.24150847595564,5.227117927514732,186.2552281583831
10,5.032775214859298,153.3580241411844,5.207757703489403,182.68396697080297
11,4.983474739543446,145.9807464735523,5.193926508503023,180.17462301889387
12,4.9457430148815416,140.5752615686064,5.179946248169539,177.6732604737134
13,4.920275786778072,137.0404019063223,5.17710070351718,177.16840191694686
14,4.904430132169466,134.88602089647853,5.174145723381145,176.6456455562685
15,4.895943449689196,133.74612985436818,5.173942354117208,176.60972491405502
