epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.141327478787996,1263.1040204638878,6.351157135037169,573.1555438065166
2,6.298223790350732,543.6054947766575,5.874624536195154,355.89101138886866
3,5.921877972491376,373.111749948812,5.631708159128444,279.1385236458279
4,5.677147292233371,292.11492167858677,5.497536303860739,244.0898277012908
5,5.497072639522496,243.97667818658218,5.406317406733997,222.80955803110945
6,5.3588113560900466,212.4722424547398,5.328105804485605,206.04731038524966
7,5.244684169818829,189.55593828821313,5.283769307112273,197.11145045374636
8,5.149470578897726,172.3402256080471,5.24045799492862,188.75653214643057
9,5.072751546358609,159.61290599211787,5.218912270211131,184.73313501303682
10,5.008114390797191,149.62234072639524,5.194421547538896,180.26383857133052
11,4.959304758599707,142.49469324078316,5.1794336789098905,177.58221395794897
12,4.921950986216237,137.27016430579124,5.168415811025465,175.636375764296
13,4.89606012759747,133.76173598346682,5.162801875285994,174.65312696738275
14,4.879864777956571,131.6128657218608,5.158859141891283,173.96587197309586
15,4.87133628957636,130.49517978619943,5.157023703755821,173.64686122920787
