epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.161864695610938,1289.3128688178358,6.375963194503716,587.5510844559994
2,6.340404814892596,567.0258054176796,5.9152694556285645,370.6541641003918
3,5.96630118586324,390.06023888015324,5.684144682314752,294.16613192375246
4,5.724290759651573,306.2160074606531,5.538603742120509,254.32265143154933
5,5.5432828613570875,255.51544587961564,5.44246315820529,231.01049865345556
6,5.4064094074718,222.83005761781197,5.37483955692724,215.90522903318046
7,5.2966331320923645,199.66343661425023,5.3233889565786106,205.07770509855112
8,5.2056213554207025,182.2941070173379,5.282667393243374,196.8943702365887
9,5.131163966286552,169.21396281025287,5.250516433909923,190.66470875851618
10,5.070116615676499,159.19289064752658,5.227288834030348,186.28706311076567
11,5.021815612004115,151.6864576855483,5.2230394732199255,185.4971416845085
12,4.9860953603472025,146.3638083654623,5.204408956052157,182.07322768114054
13,4.961637656052749,142.8275068067344,5.201749672328808,181.58968653182282
14,4.945854929658202,140.5909948979884,5.199246659460128,181.1357335716686
15,4.937384215744583,139.40511850205993,5.1978538548007975,180.88362248947968
