epoch,train_loss,train_ppl,val_loss,val_ppl,experiment,label
3,6.041574739195131,420.5547778059799,5.75161166520791,314.6974387104096,gelu11,gelu11
4,5.813073100148143,334.64594761432534,5.605293847100887,271.861799499978,gelu11,gelu11
5,5.630844534455718,278.8975567971338,5.499156601234169,244.4856463933924,gelu11,gelu11
6,5.488478139921145,241.8888056846445,5.423247602234983,226.61388050017925,gelu11,gelu11
7,5.373734379862691,215.6667473324636,5.361160310004793,212.97191658643325,gelu11,gelu11
8,5.279986068085357,196.36713956251396,5.325976054492164,205.60894809404635,gelu11,gelu11
9,5.202841266647324,181.7880170304709,5.290562939979258,198.4551122867219,gelu11,gelu11
10,5.140310326060811,170.76875409423218,5.266384595455934,193.71433918154864,gelu11,gelu11
11,5.090735129662208,162.50928354768973,5.24767316483124,190.1233676416278,gelu11,gelu11
12,5.054227111580131,156.68338476052216,5.232095310481784,187.18460276649571,gelu11,gelu11
13,5.029313134623098,152.8280043716282,5.228648917042042,186.5406013580491,gelu11,gelu11
14,5.012101270102121,150.22005766109504,5.226409649499267,186.12335438217423,gelu11,gelu11
15,5.004134273910141,149.02800985913328,5.224794287197749,185.82294043607985,gelu11,gelu11
1,7.135774666255528,1256.109677738012,6.394023033217447,598.2585588823514,gelu110,gelu110
2,6.383423821433084,591.9509764669863,5.976119543684703,393.9088524929932,gelu110,gelu110
3,6.035660843749146,418.07500061957023,5.72932039467527,307.76004192652624,gelu110,gelu110
4,5.797371150254012,329.4323923215325,5.58908106801896,267.48970189840634,gelu110,gelu110
5,5.620064080892862,275.90706303925407,5.489667638980211,242.1767033844808,gelu110,gelu110
6,5.480902841398409,240.06334869260448,5.418293364352717,225.49395790089957,gelu110,gelu110
1,7.166284567826278,1295.0240790558269,6.405217310298314,604.9932556594127,gelu111,gelu111
2,6.3852626427070245,593.0404699005067,5.970391043714691,391.6587965191844,gelu111,gelu111
3,6.033292988082627,417.0862304548233,5.739527300709345,310.91740580233323,gelu111,gelu111
4,5.800006643994585,330.30175442542645,5.594583514920611,268.9656065996471,gelu111,gelu111
5,5.616009052935895,274.79051752670887,5.48332838625367,240.64633986275487,gelu111,gelu111
6,5.470378191201956,237.5500151008225,5.40591380967954,222.7196508941315,gelu111,gelu111
1,7.1211220539295,1237.8385761729853,6.342396986909129,568.1565442990949,gelu112,gelu112
2,6.324755309464096,558.2212055063767,5.916776479129055,371.21316974777216,gelu112,gelu112
3,5.978143188979599,394.7067913892991,5.697656976430939,298.16796731731046,gelu112,gelu112
4,5.75365127883591,315.3399549147633,5.561001728552253,260.0832386810863,gelu112,gelu112
5,5.576212299453629,264.069492969876,5.463687526505352,235.96595272542345,gelu112,gelu112
6,5.434642538800463,229.21089962676237,5.393520054792937,219.97635312786892,gelu112,gelu112
7,5.320489149350863,204.483880691327,5.337944883388233,208.08463238009327,gelu112,gelu112
8,5.226656744649241,186.169350242782,5.291857777224156,198.71224579464655,gelu112,gelu112
9,5.151285940831477,172.65336964215146,5.258956998809659,192.28083753195224,gelu112,gelu112
10,5.089051585811954,162.23592221522512,5.238092316442248,188.31052264471643,gelu112,gelu112
11,5.040117291422871,154.48813409632916,5.222647570450482,185.42445908414493,gelu112,gelu112
12,5.00408282027497,149.0203420235544,5.211242298564666,183.3216570229893,gelu112,gelu112
13,4.97729022638662,145.08071263063607,5.203983661693857,181.99580942855016,gelu112,gelu112
14,4.961877867653891,142.8618197518504,5.203701829382204,181.9445243561024,gelu112,gelu112
15,4.953202365280746,141.62778238253222,5.202197981037733,181.67111302048417,gelu112,gelu112
1,7.1886272501874044,1324.284046591009,6.474250372424521,648.2331120147095,gelu113,gelu113
2,6.421703237158197,615.0497981673182,5.981534492038247,396.0476340550446,gelu113,gelu113
3,6.053477098653604,425.59027967350136,5.752859095904828,315.0902469052617,gelu113,gelu113
4,5.826826144169856,339.2801421595443,5.6064081032166975,272.1648920027044,gelu113,gelu113
5,5.652552923837027,285.01816749601176,5.500870640711026,244.90506378913744,gelu113,gelu113
1,7.194397519042084,1331.9476107287066,6.487178146535856,656.6677261807562,gelu114,gelu114
2,6.4078760599637485,606.6039215053175,5.963656644698426,389.0300712823683,gelu114,gelu114
3,6.037120424665057,418.6856604572052,5.750201980998437,314.2541272383017,gelu114,gelu114
4,5.814471689732996,335.1143073964839,5.604779168682446,271.7219141000631,gelu114,gelu114
5,5.638343072199559,280.9967412241898,5.498735145693302,244.38262827336095,gelu114,gelu114
1,7.157344400823176,1283.497947058769,6.4036325811804575,604.0352645097863,gelu115,gelu115
2,6.374181443041974,586.5051465298425,5.959036678370157,387.2369108123031,gelu115,gelu115
3,6.030801386742683,416.0483114213338,5.741660325907548,311.58130827209953,gelu115,gelu115
4,5.808263242304266,333.0402129516875,5.593935000400492,268.7912350457083,gelu115,gelu115
5,5.632684277964162,279.4111290425192,5.494707073433176,243.400217327028,gelu115,gelu115
6,5.490343818416843,242.34051366767184,5.4197902118542425,225.8317407100012,gelu115,gelu115
1,7.146891676819884,1270.1517707243238,6.372888473435385,585.7473032410192,gelu116,gelu116
2,6.336724153169981,564.9426113580605,5.912569189314284,369.6546492323131,gelu116,gelu116
3,5.983048110813289,396.6475530995897,5.697052332213881,297.9877362734801,gelu116,gelu116
4,5.75823085672491,316.7873905923228,5.554219952103479,258.32537973881955,gelu116,gelu116
5,5.580058532280403,265.08712148586386,5.465056483169688,236.2892010949863,gelu116,gelu116
6,5.4411011380510965,230.69607187487176,5.390773152634256,219.37292876187664,gelu116,gelu116
7,5.32776780943056,205.9776791813982,5.338498713548439,208.19990784394847,gelu116,gelu116
8,5.235817903524393,187.88271345124292,5.294950556448212,199.3277702499908,gelu116,gelu116
9,5.159776867686452,174.12559822252376,5.263070154746683,193.07334734132655,gelu116,gelu116
10,5.097732178576581,163.6503563694379,5.239007965814064,188.48302802164983,gelu116,gelu116
11,5.049289793877692,155.91169571588463,5.221433160976535,185.19941454010257,gelu116,gelu116
12,5.012271103206333,150.24557216634514,5.213707433207882,183.7741270612175,gelu116,gelu116
13,4.986483118989013,146.420573201821,5.203246827683596,181.861758119285,gelu116,gelu116
14,4.96985061018617,144.00537282809557,5.2035984052437145,181.9257078734741,gelu116,gelu116
15,4.962119843695428,142.89639307226955,5.201300335158776,181.50810986505644,gelu116,gelu116
1,7.163491139521489,1291.411570129459,6.408680834195029,607.0922971996672,gelu117,gelu117
2,6.363165967828863,580.079966799427,5.935806147105249,378.3448748922638,gelu117,gelu117
3,5.999986634268747,403.4234014079361,5.71268416350204,302.682428010545,gelu117,gelu117
4,5.774596414842329,322.01444823806924,5.570552444857632,262.5791196630766,gelu117,gelu117
5,5.595327091026497,269.1656773727245,5.464311605583084,236.11326010052065,gelu117,gelu117
6,5.453795358732149,233.6432451793449,5.4016480621410965,221.771608583738,gelu117,gelu117
7,5.33889373508724,208.28216753802903,5.348078216488794,210.20394297823847,gelu117,gelu117
8,5.2441338849710775,189.45165722234856,5.299683821055034,200.2734777062685,gelu117,gelu117
9,5.166848367506212,175.36129131135144,5.271442791688446,194.6966666302487,gelu117,gelu117
10,5.103306232037006,164.56509924908968,5.244576608731482,189.53555054186148,gelu117,gelu117
1,7.240916476025805,1395.3722102168654,6.556442960084323,703.7639207563402,gelu118,gelu118
2,6.477516704029613,650.3539180582951,6.047366820206652,422.997733216912,gelu118,gelu118
3,6.104347951643236,447.8005586212572,5.798892539976886,329.93396882751614,gelu118,gelu118
4,5.869891008058866,354.2103720877899,5.6385034802644345,281.04181898300726,gelu118,gelu118
5,5.690636229443622,296.0819367738973,5.534735897992479,253.34087096845485,gelu118,gelu118
1,7.227973414467763,1377.428197535981,6.5456534610897865,696.211477447613,gelu119,gelu119
2,6.5551876931281,702.8810633883995,6.146067207853654,466.8776387693504,gelu119,gelu119
3,6.222111237989916,503.7656793262515,5.901084062547178,365.4334058845719,gelu119,gelu119
4,6.006452899593692,406.0404964562602,5.757546491660033,316.5706665368528,gelu119,gelu119
5,5.843764760039307,345.07602671341164,5.64891685321994,283.98370314428195,gelu119,gelu119
1,7.172176066693011,1302.6762311389566,6.421512877359536,614.9327285546,gelu12,gelu12
2,6.365080303245491,581.1914980066754,5.938721466264266,379.4494803110786,gelu12,gelu12
